scientificName,scientificNameAuthorship,commonName,kingdom,phylum,subphylum,superclass,class,subclass,superorder,order,suborder,infraorder,superfamily,family,subfamily,tribe,genus,species,variety,subspecies,hybrid,nameStatus,iNaturalistTaxonId,iNaturalistTaxonName,linkName,residencyStatus,FLAG,source_file,source_code,linkTaxonID,genus_species,commonName_rankings,provincial_status,Prov Status Review Date,bc_list,national_status,COSEWIC Date,SARA Schedule,SARA_status,SARA Date,match_pass,matched_on_source_field,matched_on_ranking_field,matched_value_source,matched_value_ranking,report_group,report_supergroup.x,report_detail.x,report_supergroup.y,report_detail.y,report_supergroup,report_detail
Australoporus tasmanicus,NA,NA,Fungi,Basidiomycota,Agaricomycotina,NA,Agaricomycetes,NA,NA,Polyporales,NA,NA,NA,Polyporaceae,NA,NA,Australoporus,tasmanicus,NA,NA,NA,accepted,407447,Australoporus tasmanicus,Australoporus tasmanicus,NA,NA,Howe_Sound_fungi_reviewed.csv,SRC_MACROFUNGI,NA,Australoporus tasmanicus,NA,SU,Apr 2025,Unknown,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Australoporus tasmanicus,Australoporus tasmanicus,MACROFUNGI,MACROFUNGI,NA,MACROFUNGI,NA,MACROFUNGI,NA
Baeospora myosura,NA,Conifercone Cap,Fungi,Basidiomycota,Agaricomycotina,NA,Agaricomycetes,Agaricomycetidae,NA,Agaricales,Marasmiineae,NA,NA,Cyphellaceae,NA,NA,Baeospora,myosura,NA,NA,NA,accepted,118349,Baeospora myosura,Baeospora myosura,NA,NA,Howe_Sound_fungi_reviewed.csv,SRC_MACROFUNGI,NA,Baeospora myosura,NA,S3S4,Mar 2021,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Baeospora myosura,Baeospora myosura,MACROFUNGI,MACROFUNGI,NA,MACROFUNGI,NA,MACROFUNGI,NA
Belonidium pruinosum,NA,NA,Fungi,Ascomycota,Pezizomycotina,NA,Leotiomycetes,NA,NA,Helotiales,NA,NA,NA,Lachnaceae,NA,NA,Belonidium,pruinosum,NA,NA,NA,accepted,1031404,Belonidium pruinosum,Belonidium pruinosum,NA,NA,Howe_Sound_fungi_reviewed.csv,SRC_MACROFUNGI,NA,Belonidium pruinosum,NA,SU,Apr 2025,Unknown,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Belonidium pruinosum,Belonidium pruinosum,MACROFUNGI,MACROFUNGI,NA,MACROFUNGI,NA,MACROFUNGI,NA
Bertia moriformis,NA,Wood Mulberry,Fungi,Ascomycota,Pezizomycotina,NA,Sordariomycetes,Hypocreomycetidae,NA,Coronophorales,NA,NA,NA,Bertiaceae,NA,NA,Bertia,moriformis,NA,NA,NA,accepted,381382,Bertia moriformis,Bertia moriformis,NA,NA,Howe_Sound_fungi_reviewed.csv,SRC_MACROFUNGI,NA,Bertia moriformis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MACROFUNGI,MACROFUNGI,NA,MACROFUNGI,NA,MACROFUNGI,NA
Bjerkandera adusta,NA,Smoky polypore,Fungi,Basidiomycota,Agaricomycotina,NA,Agaricomycetes,NA,NA,Polyporales,NA,NA,NA,Phanerochaetaceae,NA,NA,Bjerkandera,adusta,NA,NA,NA,accepted,118038,Bjerkandera adusta,Bjerkandera adusta,NA,NA,Howe_Sound_fungi_reviewed.csv,SRC_MACROFUNGI,NA,Bjerkandera adusta,NA,S2S4,Mar 2021,Blue,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Bjerkandera adusta,Bjerkandera adusta,MACROFUNGI,MACROFUNGI,NA,MACROFUNGI,NA,MACROFUNGI,NA
Bolbitius reticulatus,NA,Netted Fieldcap,Fungi,Basidiomycota,Agaricomycotina,NA,Agaricomycetes,Agaricomycetidae,NA,Agaricales,Agaricineae,NA,NA,Bolbitiaceae,NA,NA,Bolbitius,reticulatus,NA,NA,NA,accepted,205149,Bolbitius reticulatus,Bolbitius reticulatus,NA,NA,Howe_Sound_fungi_reviewed.csv,SRC_MACROFUNGI,NA,Bolbitius reticulatus,NA,SU,Mar 2021,Unknown,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Bolbitius reticulatus,Bolbitius reticulatus,MACROFUNGI,MACROFUNGI,NA,MACROFUNGI,NA,MACROFUNGI,NA
Bolbitius titubans,(Bull.) Fr.,yellow fieldcap,Fungi,Basidiomycota,Agaricomycotina,NA,Agaricomycetes,Agaricomycetidae,NA,Agaricales,Agaricineae,NA,NA,Bolbitiaceae,NA,NA,Bolbitius,titubans,NA,NA,NA,accepted,55474,Bolbitius titubans,Bolbitius titubans,NA,NA,Howe_Sound_fungi_reviewed.csv,SRC_MACROFUNGI,NA,Bolbitius titubans,NA,S4S5,Mar 2021,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Bolbitius titubans,Bolbitius titubans,MACROFUNGI,MACROFUNGI,NA,MACROFUNGI,NA,MACROFUNGI,NA
Boletus edulis,Bull.,King Bolete,Fungi,Basidiomycota,Agaricomycotina,NA,Agaricomycetes,Agaricomycetidae,NA,Boletales,NA,NA,NA,Boletaceae,Boletoideae,NA,Boletus,edulis,NA,NA,NA,accepted,48701,Boletus edulis,Boletus edulis,NA,NA,Howe_Sound_fungi_reviewed.csv,SRC_MACROFUNGI,NA,Boletus edulis,NA,S3S4,Mar 2021,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Boletus edulis,Boletus edulis,MACROFUNGI,MACROFUNGI,NA,MACROFUNGI,NA,MACROFUNGI,NA
Boletus smithii,NA,Smith's Bolete,Fungi,Basidiomycota,Agaricomycotina,NA,Agaricomycetes,Agaricomycetidae,NA,Boletales,NA,NA,NA,Boletaceae,Boletoideae,NA,Boletus,smithii,NA,NA,NA,accepted,416423,Boletus smithii,Boletus smithii,NA,NA,Howe_Sound_fungi_reviewed.csv,SRC_MACROFUNGI,NA,Boletus smithii,NA,S3S4,Mar 2021,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Boletus smithii,Boletus smithii,MACROFUNGI,MACROFUNGI,NA,MACROFUNGI,NA,MACROFUNGI,NA
Bondarzewia occidentalis,NA,NA,Fungi,Basidiomycota,Agaricomycotina,NA,Agaricomycetes,NA,NA,Russulales,NA,NA,NA,Bondarzewiaceae,NA,NA,Bondarzewia,occidentalis,NA,NA,NA,accepted,559719,Bondarzewia occidentalis,Bondarzewia occidentalis,NA,NA,Howe_Sound_fungi_reviewed.csv,SRC_MACROFUNGI,NA,Bondarzewia occidentalis,NA,S2S4,Mar 2021,Blue,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Bondarzewia occidentalis,Bondarzewia occidentalis,MACROFUNGI,MACROFUNGI,NA,MACROFUNGI,NA,MACROFUNGI,NA
Bovista plumbea,NA,Lead-grey Puffball,Fungi,Basidiomycota,Agaricomycotina,NA,Agaricomycetes,Agaricomycetidae,NA,Agaricales,Agaricineae,NA,NA,Lycoperdaceae,NA,NA,Bovista,plumbea,NA,NA,NA,accepted,118132,Bovista plumbea,Bovista plumbea,NA,NA,Howe_Sound_fungi_reviewed.csv,SRC_MACROFUNGI,NA,Bovista plumbea,NA,S3S4,Mar 2021,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Bovista plumbea,Bovista plumbea,MACROFUNGI,MACROFUNGI,NA,MACROFUNGI,NA,MACROFUNGI,NA
Byssomerulius corium,(Pers.) Parmasto,Netted Crust,Fungi,Basidiomycota,Agaricomycotina,NA,Agaricomycetes,NA,NA,Polyporales,NA,NA,NA,Irpicaceae,NA,NA,Byssomerulius,corium,NA,NA,NA,accepted,118073,Byssomerulius corium,Byssomerulius corium,NA,NA,Howe_Sound_fungi_reviewed.csv,SRC_MACROFUNGI,NA,Byssomerulius corium,NA,SU,Mar 2021,Unknown,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Byssomerulius corium,Byssomerulius corium,MACROFUNGI,MACROFUNGI,NA,MACROFUNGI,NA,MACROFUNGI,NA
Calcipostia guttulata,NA,NA,Fungi,Basidiomycota,Agaricomycotina,NA,Agaricomycetes,NA,NA,Polyporales,NA,NA,NA,Postiaceae,NA,NA,Calcipostia,guttulata,NA,NA,NA,accepted,959318,Calcipostia guttulata,Calcipostia guttulata,NA,NA,Howe_Sound_fungi_reviewed.csv,SRC_MACROFUNGI,NA,Calcipostia guttulata,NA,S4,Mar 2021,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Calcipostia guttulata,Calcipostia guttulata,MACROFUNGI,MACROFUNGI,NA,MACROFUNGI,NA,MACROFUNGI,NA
Callistosporium luteo-olivaceum,NA,Olive Lute,Fungi,Basidiomycota,Agaricomycotina,NA,Agaricomycetes,Agaricomycetidae,NA,Agaricales,Tricholomatineae,NA,NA,Callistosporiaceae,NA,NA,Callistosporium,luteo-olivaceum,NA,NA,NA,accepted,118354,Callistosporium luteo-olivaceum,Callistosporium luteo-olivaceum,NA,NA,Howe_Sound_fungi_reviewed.csv,SRC_MACROFUNGI,NA,Callistosporium luteo-olivaceum,NA,S3S4,Mar 2021,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Callistosporium luteo-olivaceum,Callistosporium luteo-olivaceum,MACROFUNGI,MACROFUNGI,NA,MACROFUNGI,NA,MACROFUNGI,NA
Caloboletus conifericola,NA,Dark Bitter Bolete,Fungi,Basidiomycota,Agaricomycotina,NA,Agaricomycetes,Agaricomycetidae,NA,Boletales,NA,NA,NA,Boletaceae,Suillelloideae,NA,Caloboletus,conifericola,NA,NA,NA,accepted,780450,Caloboletus conifericola,Caloboletus conifericola,NA,NA,Howe_Sound_fungi_reviewed.csv,SRC_MACROFUNGI,NA,Caloboletus conifericola,NA,S2S4,Mar 2021,Blue,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Caloboletus conifericola,Caloboletus conifericola,MACROFUNGI,MACROFUNGI,NA,MACROFUNGI,NA,MACROFUNGI,NA
Calocera cornea,(Batsch) Fr.,club-like tuning fork,Fungi,Basidiomycota,Agaricomycotina,NA,Dacrymycetes,NA,NA,Dacrymycetales,NA,NA,NA,Dacrymycetaceae,NA,NA,Calocera,cornea,NA,NA,NA,accepted,118027,Calocera cornea,Calocera cornea,NA,NA,Howe_Sound_fungi_reviewed.csv,SRC_MACROFUNGI,NA,Calocera cornea,NA,S4,Mar 2021,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Calocera cornea,Calocera cornea,MACROFUNGI,MACROFUNGI,NA,MACROFUNGI,NA,MACROFUNGI,NA
Calocera viscosa,(Pers.) Fr.,Jelly-antler,Fungi,Basidiomycota,Agaricomycotina,NA,Dacrymycetes,NA,NA,Dacrymycetales,NA,NA,NA,Dacrymycetaceae,NA,NA,Calocera,viscosa,NA,NA,NA,accepted,63405,Calocera viscosa,Calocera viscosa,NA,NA,Howe_Sound_fungi_reviewed.csv,SRC_MACROFUNGI,NA,Calocera viscosa,NA,S3S5,Mar 2021,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Calocera viscosa,Calocera viscosa,MACROFUNGI,MACROFUNGI,NA,MACROFUNGI,NA,MACROFUNGI,NA
Caloscypha fulgens,(Pers.) Boud.,Spring Orange Peel Fungus,Fungi,Ascomycota,Pezizomycotina,NA,Pezizomycetes,NA,NA,Pezizales,NA,NA,NA,Caloscyphaceae,NA,NA,Caloscypha,fulgens,NA,NA,NA,accepted,153035,Caloscypha fulgens,Caloscypha fulgens,NA,NA,Howe_Sound_fungi_reviewed.csv,SRC_MACROFUNGI,NA,Caloscypha fulgens,NA,S3S4,Mar 2021,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Caloscypha fulgens,Caloscypha fulgens,MACROFUNGI,MACROFUNGI,NA,MACROFUNGI,NA,MACROFUNGI,NA
Calvatia booniana,A.H. Smith,Western Giant Puffball,Fungi,Basidiomycota,Agaricomycotina,NA,Agaricomycetes,Agaricomycetidae,NA,Agaricales,Agaricineae,NA,NA,Lycoperdaceae,NA,NA,Calvatia,booniana,NA,NA,NA,accepted,69818,Calvatia booniana,Calvatia booniana,NA,NA,Howe_Sound_fungi_reviewed.csv,SRC_MACROFUNGI,NA,Calvatia booniana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MACROFUNGI,MACROFUNGI,NA,MACROFUNGI,NA,MACROFUNGI,NA
Calycina citrina,(Hedw.) Gray,Yellow Fairy Cups,Fungi,Ascomycota,Pezizomycotina,NA,Leotiomycetes,NA,NA,Helotiales,NA,NA,NA,Pezizellaceae,NA,NA,Calycina,citrina,NA,NA,NA,accepted,955949,Calycina citrina,Calycina citrina,NA,NA,Howe_Sound_fungi_reviewed.csv,SRC_MACROFUNGI,NA,Calycina citrina,NA,S4,Mar 2021,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Calycina citrina,Calycina citrina,MACROFUNGI,MACROFUNGI,NA,MACROFUNGI,NA,MACROFUNGI,NA
Calyptospora columnaris,(Kuehn) Kleb.,Huckleberry Broom Rust Fungus,Fungi,Basidiomycota,Pucciniomycotina,NA,Pucciniomycetes,NA,NA,Pucciniales,Melampsorineae,NA,NA,Pucciniastraceae,NA,NA,Calyptospora,columnaris,NA,NA,NA,unaccepted,1023789,Calyptospora columnaris,Calyptospora columnaris,NA,NA,Howe_Sound_fungi_reviewed.csv,SRC_MACROFUNGI,NA,Calyptospora columnaris,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MACROFUNGI,MACROFUNGI,NA,MACROFUNGI,NA,MACROFUNGI,NA
Candolleomyces candolleanus,NA,Pale Brittlestem,Fungi,Basidiomycota,Agaricomycotina,NA,Agaricomycetes,Agaricomycetidae,NA,Agaricales,Agaricineae,NA,NA,Psathyrellaceae,NA,NA,Candolleomyces,candolleanus,NA,NA,NA,accepted,1179954,Candolleomyces candolleanus,Candolleomyces candolleanus,NA,NA,Howe_Sound_fungi_reviewed.csv,SRC_MACROFUNGI,NA,Candolleomyces candolleanus,NA,S4,Mar 2021,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Candolleomyces candolleanus,Candolleomyces candolleanus,MACROFUNGI,MACROFUNGI,NA,MACROFUNGI,NA,MACROFUNGI,NA
Cantharellula umbonata,NA,The Humpback,Fungi,Basidiomycota,Agaricomycotina,NA,Agaricomycetes,Agaricomycetidae,NA,Agaricales,Hygrophorineae,NA,NA,Hygrophoraceae,Lichenomphalioideae,Cantharelluleae,Cantharellula,umbonata,NA,NA,NA,accepted,341438,Cantharellula umbonata,Cantharellula umbonata,NA,NA,Howe_Sound_fungi_reviewed.csv,SRC_MACROFUNGI,NA,Cantharellula umbonata,NA,S3S4,Mar 2021,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Cantharellula umbonata,Cantharellula umbonata,MACROFUNGI,MACROFUNGI,NA,MACROFUNGI,NA,MACROFUNGI,NA
Cantharellus formosus,Corner,Pacific Golden Chanterelle,Fungi,Basidiomycota,Agaricomycotina,NA,Agaricomycetes,NA,NA,Cantharellales,NA,NA,NA,Hydnaceae,NA,NA,Cantharellus,formosus,NA,NA,NA,accepted,120443,Cantharellus formosus,Cantharellus formosus,NA,NA,Howe_Sound_fungi_reviewed.csv,SRC_MACROFUNGI,NA,Cantharellus formosus,NA,S4?,Mar 2021,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Cantharellus formosus,Cantharellus formosus,MACROFUNGI,MACROFUNGI,NA,MACROFUNGI,NA,MACROFUNGI,NA
Cantharellus roseocanus,NA,Rainbow Chanterelle,Fungi,Basidiomycota,Agaricomycotina,NA,Agaricomycetes,NA,NA,Cantharellales,NA,NA,NA,Hydnaceae,NA,NA,Cantharellus,roseocanus,NA,NA,NA,accepted,499666,Cantharellus roseocanus,Cantharellus roseocanus,NA,NA,Howe_Sound_fungi_reviewed.csv,SRC_MACROFUNGI,NA,Cantharellus roseocanus,NA,S2S3,Mar 2021,Blue,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Cantharellus roseocanus,Cantharellus roseocanus,MACROFUNGI,MACROFUNGI,NA,MACROFUNGI,NA,MACROFUNGI,NA
Cantharellus subalbidus,NA,White Chanterelle,Fungi,Basidiomycota,Agaricomycotina,NA,Agaricomycetes,NA,NA,Cantharellales,NA,NA,NA,Hydnaceae,NA,NA,Cantharellus,subalbidus,NA,NA,NA,accepted,54132,Cantharellus subalbidus,Cantharellus subalbidus,NA,NA,Howe_Sound_fungi_reviewed.csv,SRC_MACROFUNGI,NA,Cantharellus subalbidus,NA,S3,Mar 2021,Blue,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Cantharellus subalbidus,Cantharellus subalbidus,MACROFUNGI,MACROFUNGI,NA,MACROFUNGI,NA,MACROFUNGI,NA
Capitotricha bicolor,NA,NA,Fungi,Ascomycota,Pezizomycotina,NA,Leotiomycetes,NA,NA,Helotiales,NA,NA,NA,Lachnaceae,NA,NA,Capitotricha,bicolor,NA,NA,NA,accepted,381494,Capitotricha bicolor,Capitotricha bicolor,NA,NA,Howe_Sound_fungi_reviewed.csv,SRC_MACROFUNGI,NA,Capitotricha bicolor,NA,S4,Apr 2025,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Capitotricha bicolor,Capitotricha bicolor,MACROFUNGI,MACROFUNGI,NA,MACROFUNGI,NA,MACROFUNGI,NA
Cerrena unicolor,(Bull.) Murrill,Mossy Maze Polypore,Fungi,Basidiomycota,Agaricomycotina,NA,Agaricomycetes,NA,NA,Polyporales,NA,NA,NA,Cerrenaceae,NA,NA,Cerrena,unicolor,NA,NA,NA,accepted,194476,Cerrena unicolor,Cerrena unicolor,NA,NA,Howe_Sound_fungi_reviewed.csv,SRC_MACROFUNGI,NA,Cerrena unicolor,NA,S3S4,Mar 2021,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Cerrena unicolor,Cerrena unicolor,MACROFUNGI,MACROFUNGI,NA,MACROFUNGI,NA,MACROFUNGI,NA
Chalciporus piperatus,NA,Peppery Bolete,Fungi,Basidiomycota,Agaricomycotina,NA,Agaricomycetes,Agaricomycetidae,NA,Boletales,NA,NA,NA,Boletaceae,Chalciporoideae,NA,Chalciporus,piperatus,NA,NA,NA,accepted,147354,Chalciporus piperatus,Chalciporus piperatus,NA,NA,Howe_Sound_fungi_reviewed.csv,SRC_MACROFUNGI,NA,Chalciporus piperatus,NA,S5,Mar 2021,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Chalciporus piperatus,Chalciporus piperatus,MACROFUNGI,MACROFUNGI,NA,MACROFUNGI,NA,MACROFUNGI,NA
Chlorociboria aeruginosa,NA,Turquoise Elfcup,Fungi,Ascomycota,Pezizomycotina,NA,Leotiomycetes,NA,NA,Helotiales,NA,NA,NA,Chlorociboriaceae,NA,NA,Chlorociboria,aeruginosa,NA,NA,NA,accepted,117999,Chlorociboria aeruginosa,Chlorociboria aeruginosa,NA,NA,Howe_Sound_fungi_reviewed.csv,SRC_MACROFUNGI,NA,Chlorociboria aeruginosa,NA,S3,Mar 2021,Blue,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Chlorociboria aeruginosa,Chlorociboria aeruginosa,MACROFUNGI,MACROFUNGI,NA,MACROFUNGI,NA,MACROFUNGI,NA
Chlorophyllum brunneum,NA,Shaggy Parasol,Fungi,Basidiomycota,Agaricomycotina,NA,Agaricomycetes,Agaricomycetidae,NA,Agaricales,Agaricineae,NA,NA,Agaricaceae,NA,Agariceae,Chlorophyllum,brunneum,NA,NA,NA,accepted,58693,Chlorophyllum brunneum,Chlorophyllum brunneum,NA,NA,Howe_Sound_fungi_reviewed.csv,SRC_MACROFUNGI,NA,Chlorophyllum brunneum,NA,SU,Mar 2021,Unknown,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Chlorophyllum brunneum,Chlorophyllum brunneum,MACROFUNGI,MACROFUNGI,NA,MACROFUNGI,NA,MACROFUNGI,NA
Chlorophyllum olivieri,NA,Olive Shaggy Parasol,Fungi,Basidiomycota,Agaricomycotina,NA,Agaricomycetes,Agaricomycetidae,NA,Agaricales,Agaricineae,NA,NA,Agaricaceae,NA,Agariceae,Chlorophyllum,olivieri,NA,NA,NA,accepted,424530,Chlorophyllum olivieri,Chlorophyllum olivieri,NA,NA,Howe_Sound_fungi_reviewed.csv,SRC_MACROFUNGI,NA,Chlorophyllum olivieri,NA,SU,Mar 2021,Unknown,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Chlorophyllum olivieri,Chlorophyllum olivieri,MACROFUNGI,MACROFUNGI,NA,MACROFUNGI,NA,MACROFUNGI,NA
Chlorophyllum rhacodes,NA,Shaggy Parasol,Fungi,Basidiomycota,Agaricomycotina,NA,Agaricomycetes,Agaricomycetidae,NA,Agaricales,Agaricineae,NA,NA,Agaricaceae,NA,Agariceae,Chlorophyllum,rhacodes,NA,NA,NA,accepted,56535,Chlorophyllum rhacodes,Chlorophyllum rhacodes,NA,NA,Howe_Sound_fungi_reviewed.csv,SRC_MACROFUNGI,NA,Chlorophyllum rhacodes,NA,SU,Mar 2021,Unknown,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Chlorophyllum rhacodes,Chlorophyllum rhacodes,MACROFUNGI,MACROFUNGI,NA,MACROFUNGI,NA,MACROFUNGI,NA
Chloroscypha flavida,NA,NA,Fungi,Ascomycota,Pezizomycotina,NA,Leotiomycetes,NA,NA,Helotiales,NA,NA,NA,Gelatinodiscaceae,NA,NA,Chloroscypha,flavida,NA,NA,NA,accepted,483993,Chloroscypha flavida,Chloroscypha flavida,NA,NA,Howe_Sound_fungi_reviewed.csv,SRC_MACROFUNGI,NA,Chloroscypha flavida,NA,S2?,Mar 2021,Red,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Chloroscypha flavida,Chloroscypha flavida,MACROFUNGI,MACROFUNGI,NA,MACROFUNGI,NA,MACROFUNGI,NA
Chondrostereum purpureum,NA,Silverleaf Fungus,Fungi,Basidiomycota,Agaricomycotina,NA,Agaricomycetes,Agaricomycetidae,NA,Agaricales,Marasmiineae,NA,NA,Cyphellaceae,NA,NA,Chondrostereum,purpureum,NA,NA,NA,accepted,118036,Chondrostereum purpureum,Chondrostereum purpureum,NA,NA,Howe_Sound_fungi_reviewed.csv,SRC_MACROFUNGI,NA,Chondrostereum purpureum,NA,S3S4,Mar 2021,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Chondrostereum purpureum,Chondrostereum purpureum,MACROFUNGI,MACROFUNGI,NA,MACROFUNGI,NA,MACROFUNGI,NA
Chroogomphus tomentosus,NA,Woolly Pine Spike,Fungi,Basidiomycota,Agaricomycotina,NA,Agaricomycetes,Agaricomycetidae,NA,Boletales,NA,NA,NA,Gomphidiaceae,NA,NA,Chroogomphus,tomentosus,NA,NA,NA,accepted,48639,Chroogomphus tomentosus,Chroogomphus tomentosus,NA,NA,Howe_Sound_fungi_reviewed.csv,SRC_MACROFUNGI,NA,Chroogomphus tomentosus,NA,S3S5,Mar 2021,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Chroogomphus tomentosus,Chroogomphus tomentosus,MACROFUNGI,MACROFUNGI,NA,MACROFUNGI,NA,MACROFUNGI,NA
Chrysomphalina aurantiaca,(Wulfen) Maire,Orange Chrysomphalina,Fungi,Basidiomycota,Agaricomycotina,NA,Agaricomycetes,Agaricomycetidae,NA,Agaricales,Hygrophorineae,NA,NA,Hygrophoraceae,Hygrophoroideae,Chrysomphalineae,Chrysomphalina,aurantiaca,NA,NA,NA,accepted,343259,Chrysomphalina aurantiaca,Chrysomphalina aurantiaca,NA,NA,Howe_Sound_fungi_reviewed.csv,SRC_MACROFUNGI,NA,Chrysomphalina aurantiaca,NA,S3S4,Mar 2021,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Chrysomphalina aurantiaca,Chrysomphalina aurantiaca,MACROFUNGI,MACROFUNGI,NA,MACROFUNGI,NA,MACROFUNGI,NA
Ciboria rufofusca,NA,Chocolate Cone Cup,Fungi,Ascomycota,Pezizomycotina,NA,Leotiomycetes,NA,NA,Helotiales,NA,NA,NA,Sclerotiniaceae,NA,NA,Ciboria,rufofusca,NA,NA,NA,accepted,326843,Ciboria rufofusca,Ciboria rufofusca,NA,NA,Howe_Sound_fungi_reviewed.csv,SRC_MACROFUNGI,NA,Ciboria rufofusca,NA,S2S4,Mar 2021,Blue,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Ciboria rufofusca,Ciboria rufofusca,MACROFUNGI,MACROFUNGI,NA,MACROFUNGI,NA,MACROFUNGI,NA
Cirrenalia macrocephala,NA,NA,Fungi,Ascomycota,Pezizomycotina,NA,Sordariomycetes,Hypocreomycetidae,NA,Microascales,NA,NA,NA,Halosphaeriaceae,NA,NA,Cirrenalia,macrocephala,NA,NA,NA,accepted,1040645,Cirrenalia macrocephala,Cirrenalia macrocephala,NA,NA,Howe_Sound_fungi_reviewed.csv,SRC_MACROFUNGI,NA,Cirrenalia macrocephala,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MACROFUNGI,MACROFUNGI,NA,MACROFUNGI,NA,MACROFUNGI,NA
Clavaria fragilis,NA,Fairy Fingers,Fungi,Basidiomycota,Agaricomycotina,NA,Agaricomycetes,Agaricomycetidae,NA,Agaricales,Clavariineae,NA,NA,Clavariaceae,NA,NA,Clavaria,fragilis,NA,NA,NA,accepted,53885,Clavaria fragilis,Clavaria fragilis,NA,NA,Howe_Sound_fungi_reviewed.csv,SRC_MACROFUNGI,NA,Clavaria fragilis,NA,SU,Mar 2021,Unknown,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Clavaria fragilis,Clavaria fragilis,MACROFUNGI,MACROFUNGI,NA,MACROFUNGI,NA,MACROFUNGI,NA
